Id	control1	control2	control3	control4	coldshock1	coldshock2	coldshock3	coldshock4	heatshock1	heatshock2	norm.control1	norm.control2	norm.control3	norm.control4	norm.coldshock1	norm.coldshock2	norm.coldshock3	norm.coldshock4	norm.heatshock1	norm.heatshock2	baseMean	control	coldshock	heatshock	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0261041	105	1379	696	3756	889	517	674	693	385	56	223	580	1119	2030	919	486	1222	723	201	58	755.99	988	838	130	0.155	-2.691	-3.076	0.00209710784752214	0.0242729367990374	0.4514	0.7156	0.4858	0.4858	TRUE	0.2179
FBgn0027550	93	536	258	1305	359	167	472	272	191	44	198	225	415	705	371	157	855	284	100	45	335.54	386	417	72	0.175	-2.516	-3.075	0.00210464873925573	0.0243143241055991	0.3748	0.7516	0.4209	0.4209	TRUE	0.6395
FBgn0052204	8	127	74	335	350	183	337	188	57	63	17	53	119	181	362	172	611	196	30	65	180.59	92	335	48	0.141	-2.826	-3.072	0.00212960553900977	0.0244798333881015	0.4871	0.8071	0.53	0.53	TRUE	0.26
FBgn0039648	2	12	2	8	17	3	22	0	0	0	4	5	3	4	18	3	40	0	0	0	7.71	4	15	0	0.009	-6.784	-3.068	0.00215606940987506	0.0247428663091725	1.4119	3.5021	1.7726	1.7726	TRUE	0.1632
FBgn0020880	1	18	1	19	7	28	15	0	0	0	2	8	2	10	7	26	27	0	0	0	8.23	6	15	0	0.009	-6.807	-3.067	0.00216556134351264	0.0248105813294479	1.4462	3.3233	1.7966	1.7966	TRUE	0.0557
FBgn0030230	17	191	76	458	319	278	348	215	146	61	36	80	122	248	330	261	631	224	76	63	207.14	122	362	70	0.193	-2.374	-3.067	0.00216420365623959	0.0248105813294479	0.3194	0.7917	0.3755	0.3755	TRUE	1.1773
FBgn0053558	1402	8627	1388	4992	11084	11497	5181	10666	9374	895	2979	3627	2232	2698	11454	10814	9390	11121	4889	925	6012.97	2884	10695	2907	0.272	-1.879	-3.063	0.00218934946223034	0.0250208780145877	0.1903	0.6905	0.2408	0.2408	TRUE	0.2452
FBgn0005586	86	764	627	2224	1897	1846	2231	1658	864	418	183	321	1008	1202	1960	1736	4044	1729	451	432	1306.58	678	2367	442	0.186	-2.423	-3.06	0.00221231796552248	0.0251601585697732	0.3577	0.7035	0.4004	0.4004	TRUE	0.4623
FBgn0051814	12	129	74	513	134	51	119	73	39	6	26	54	119	277	138	48	216	76	20	6	98.08	119	120	13	0.113	-3.148	-3.057	0.00223699466484034	0.0253764821708531	0.5991	0.9082	0.6377	0.6377	TRUE	0.5736
FBgn0265623	292	1428	478	1268	857	559	581	659	763	314	621	600	769	685	886	526	1053	687	398	324	654.88	669	788	361	0.459	-1.123	-3.056	0.00224143784737226	0.0254060268557363	0.0426	0.7201	0.0845	0.0845	TRUE	0.0985
FBgn0030266	918	5769	1131	4435	5048	4623	3033	4427	5120	794	1951	2426	1819	2397	5216	4348	5497	4616	2670	820	3176.07	2148	4919	1745	0.355	-1.494	-3.055	0.00225078243980406	0.0254701564052192	0.0935	0.6938	0.1529	0.1529	TRUE	0.0854
FBgn0003997	70	284	154	390	512	268	170	283	254	114	149	119	248	211	529	252	308	295	132	118	236.12	182	346	125	0.362	-1.467	-3.049	0.00229486728866319	0.0258631169065736	0.0932	0.7789	0.143	0.143	TRUE	0.5503
FBgn0001324	750	3696	859	3363	1361	1591	1220	1242	1733	445	1594	1554	1381	1818	1406	1497	2211	1295	904	460	1411.95	1587	1602	682	0.426	-1.23	-3.048	0.00230326133217016	0.0259365622058639	0.0633	0.7023	0.1034	0.1034	TRUE	0.5188
FBgn0053516	23	176	203	890	1663	1877	1256	1752	763	200	49	74	326	481	1718	1766	2276	1827	398	207	912.21	232	1897	302	0.159	-2.649	-3.047	0.00231092712381508	0.0259908472778773	0.4469	0.7107	0.4821	0.4821	TRUE	3.7977
FBgn0035522	5	66	8	17	394	370	732	178	63	125	11	28	13	9	407	348	1327	186	33	129	248.99	15	567	81	0.143	-2.811	-3.04	0.00236821987589871	0.0264738624800101	0.5043	0.7741	0.5406	0.5406	TRUE	0.4709
FBgn0037094	1213	7498	1244	3672	3857	3497	3609	2771	3594	1280	2578	3153	2001	1985	3986	3289	6541	2889	1874	1323	2961.77	2429	4176	1598	0.383	-1.385	-3.038	0.00238156158879414	0.0266014846179212	0.0965	0.6943	0.1327	0.1327	TRUE	0.6566
FBgn0015380	31	321	85	401	575	328	567	362	148	181	66	135	137	217	594	309	1028	377	77	187	312.63	139	577	132	0.229	-2.129	-3.037	0.0023892098326322	0.026641057629492	0.2623	0.7564	0.3102	0.3102	TRUE	0.2198
FBgn0266137	10	176	90	604	270	192	207	169	51	45	21	74	145	326	279	181	375	176	27	46	165.05	142	253	36	0.144	-2.794	-3.034	0.00241565616121058	0.0268520685273102	0.4834	0.8184	0.5275	0.5275	TRUE	0.8254
FBgn0004242	311	2934	2174	9050	9099	8348	9400	6739	4311	1519	661	1234	3496	4891	9402	7852	17037	7027	2248	1570	5541.8	2570	10330	1909	0.185	-2.436	-3.032	0.0024322128806488	0.0269277927659651	0.3453	0.6909	0.4132	0.4132	TRUE	0.9532
FBgn0037396	29	63	39	61	581	335	628	260	189	1	62	26	63	33	600	315	1138	271	99	1	260.82	46	581	50	0.086	-3.536	-3.028	0.00246429203681811	0.0271740806645777	0.8811	0.7702	0.8628	0.8628	TRUE	0.1805
FBgn0260658	36	342	299	1354	319	327	418	270	113	68	77	144	481	732	330	308	758	282	59	70	323.85	358	420	64	0.154	-2.698	-3.028	0.00246114521624089	0.0271740806645777	0.4618	0.754	0.4994	0.4994	TRUE	0.217
FBgn0039795	6	66	3	8	570	494	1072	302	5	110	13	28	5	4	589	465	1943	315	3	114	347.74	12	828	58	0.07	-3.837	-3.027	0.0024664277586768	0.0271759428561701	1.0714	0.7494	1.0198	1.0198	TRUE	0.7176
FBgn0027339	446	2292	1277	4091	8840	6422	8811	4259	2030	2844	948	964	2054	2211	9135	6041	15970	4441	1059	2939	4575.92	1544	8897	1999	0.225	-2.154	-3.026	0.00248066697272685	0.0272242855934606	0.2873	0.6917	0.3245	0.3245	TRUE	0.1715
FBgn0030841	4	6	16	58	80	107	107	101	26	21	9	3	26	31	83	101	194	105	14	22	58.59	17	121	18	0.146	-2.781	-3.025	0.00248637968053248	0.0272421881317652	0.428	1.0574	0.5087	0.5087	TRUE	1.0105
FBgn0034145	432	2322	1529	5362	2012	2553	1110	3223	1678	462	918	976	2459	2898	2079	2401	2012	3361	875	477	1845.65	1813	2463	676	0.275	-1.864	-3.025	0.00248809769809929	0.0272421881317652	0.1856	0.6987	0.2424	0.2424	TRUE	0.1639
FBgn0038133	0	2	2	3	6	38	19	0	0	0	0	1	3	2	6	36	34	0	0	0	8.21	2	19	0	0.007	-7.139	-3.023	0.00249967490047652	0.0273036567779522	1.88	3.332	2.2177	2.2177	TRUE	0.0275
FBgn0039683	1	35	10	49	286	219	304	112	3	47	2	15	16	26	296	206	551	117	2	49	127.88	15	292	26	0.085	-3.559	-3.021	0.00251945844826236	0.027388951518207	0.8683	0.8567	0.8666	0.8666	TRUE	0.1023
FBgn0265977	32	75	31	70	139	136	84	18	50	4	68	32	50	38	144	128	152	19	26	4	66	47	111	15	0.14	-2.842	-3.019	0.00253516445368497	0.0274848989148825	0.4601	1.0158	0.5306	0.5306	TRUE	1.5693
FBgn0036585	3	5	3	17	69	23	28	0	3	0	6	2	5	9	71	22	51	0	2	0	16.77	6	36	1	0.025	-5.348	-3.019	0.00253841707334276	0.02748691904575	1.3165	1.9809	1.4352	1.4352	TRUE	0.0314
FBgn0010114	159	1967	1200	6396	4003	4042	3599	3569	2135	324	338	827	1930	3457	4136	3802	6523	3721	1113	335	2618.25	1638	4546	724	0.159	-2.65	-3.015	0.00256865829245857	0.027662627924318	0.4242	0.6952	0.4939	0.4939	TRUE	0.9715
FBgn0025571	891	5128	1153	4322	3864	4108	2830	3391	5021	1645	1893	2156	1854	2336	3993	3864	5129	3536	2619	1700	2907.98	2060	4130	2160	0.523	-0.935	-3.012	0.00259726616024837	0.0278837813023712	0.0297	0.6944	0.0614	0.0614	TRUE	0.2138
FBgn0036134	1011	5778	764	2436	4701	5347	2986	4830	5124	1457	2148	2429	1229	1317	4858	5029	5412	5036	2672	1505	3163.62	1781	5084	2088	0.411	-1.283	-3.01	0.00261037218522941	0.027941798138123	0.0711	0.6938	0.116	0.116	TRUE	0.4913
FBgn0039584	10	126	85	360	303	163	195	94	89	20	21	53	137	195	313	153	353	98	46	21	139.04	102	229	34	0.147	-2.765	-3.01	0.00261075931072713	0.027941798138123	0.4758	0.843	0.5236	0.5236	TRUE	0.1256
FBgn0037754	29	328	194	893	622	526	742	480	314	99	62	138	312	483	643	495	1345	500	164	102	424.3	249	746	133	0.179	-2.485	-3.009	0.00261722864447194	0.0279893561769883	0.3817	0.7381	0.4323	0.4323	TRUE	0.7447
FBgn0037007	498	1719	962	1753	3863	3386	5996	2761	1650	1644	1058	723	1547	947	3992	3185	10868	2879	861	1699	2775.78	1069	5231	1280	0.245	-2.031	-3.008	0.00262993207079057	0.0280600551522111	0.2424	0.6948	0.2917	0.2917	TRUE	2.1397
FBgn0037060	30	293	267	902	663	545	826	608	253	148	64	123	429	487	685	513	1497	634	132	153	471.75	276	832	142	0.171	-2.546	-3.002	0.00267859917009072	0.0284719624954893	0.416	0.7329	0.4567	0.4567	TRUE	0.3323
FBgn0053543	15	204	116	512	232	138	184	99	87	11	32	86	187	277	240	130	333	103	45	11	144.39	146	202	28	0.142	-2.814	-3.002	0.00268090201973161	0.0284719624954893	0.498	0.8373	0.5427	0.5427	TRUE	0.2044
FBgn0000625	7	79	38	220	505	439	403	315	94	131	15	33	61	119	522	413	730	328	49	135	240.61	57	498	92	0.184	-2.438	-3.001	0.00268930200929895	0.0285392364535204	0.3723	0.7771	0.4165	0.4165	TRUE	0.4816
FBgn0051550	428	2573	699	2786	2195	2114	1604	2718	2577	1151	910	1082	1124	1506	2268	1988	2907	2834	1344	1189	1715.23	1156	2499	1266	0.507	-0.98	-2.999	0.00270619749479724	0.0286744867987833	0.034	0.6996	0.0678	0.0678	TRUE	0.2095
FBgn0283651	6	78	50	196	382	232	240	85	32	59	13	33	80	106	395	218	435	89	17	61	144.61	58	284	39	0.136	-2.88	-2.998	0.00271890656920369	0.0287870743806034	0.5352	0.837	0.5763	0.5763	TRUE	0.0942
FBgn0083975	19	214	141	902	317	240	461	136	125	18	40	90	227	487	328	226	836	142	65	19	245.9	211	383	42	0.11	-3.183	-2.997	0.00272625610418795	0.0288427875892533	0.6982	0.7752	0.7094	0.7094	TRUE	0.7981
FBgn0029835	115	733	244	844	586	762	978	484	366	299	244	308	392	456	606	717	1773	505	191	309	550.05	350	900	250	0.278	-1.848	-2.995	0.00274027674441182	0.0289689393860277	0.1877	0.7264	0.2414	0.2414	TRUE	1.6381
FBgn0029105	29	277	169	678	299	125	321	89	93	29	62	116	272	366	309	118	582	93	49	30	199.59	204	276	40	0.143	-2.805	-2.995	0.00274530217893152	0.0289998778335602	0.5102	0.7957	0.5472	0.5472	TRUE	0.3311
FBgn0000422	181	2219	1150	5294	1373	1329	1495	971	472	367	385	933	1849	2861	1419	1250	2710	1012	246	379	1304.44	1507	1598	312	0.196	-2.354	-2.993	0.0027668670727481	0.0291034947710084	0.3309	0.7036	0.3943	0.3943	TRUE	0.179
FBgn0010453	13	138	50	236	394	387	657	162	31	116	28	58	80	128	407	364	1191	169	16	120	256.05	74	533	68	0.127	-2.975	-2.992	0.00277196201191627	0.0291034947710084	0.6007	0.7717	0.625	0.625	TRUE	0.3363
FBgn0027497	606	3459	564	1925	2683	2747	1978	2488	3131	1284	1288	1454	907	1040	2772	2584	3585	2594	1633	1327	1918.47	1172	2884	1480	0.513	-0.962	-2.992	0.00276921600540576	0.0291034947710084	0.0326	0.6983	0.0657	0.0657	TRUE	0.215
FBgn0010909	2139	9575	1688	4691	6904	6891	5509	5469	7076	2203	4545	4026	2715	2535	7134	6482	9985	5702	3690	2276	4909.11	3455	7326	2983	0.407	-1.296	-2.992	0.00277461646259709	0.029109244999016	0.0783	0.6914	0.1199	0.1199	TRUE	0.3802
FBgn0031001	27	149	17	54	164	69	199	179	76	46	57	63	27	29	169	65	361	187	40	48	104.54	44	196	44	0.223	-2.163	-2.991	0.00278014461981737	0.0291451124522129	0.2531	0.8946	0.3211	0.3211	TRUE	0.0964
FBgn0003090	26	250	116	590	1058	538	703	448	215	214	55	105	187	319	1093	506	1274	467	112	221	433.96	166	835	166	0.199	-2.327	-2.99	0.002793705044933	0.0292207589748973	0.3328	0.737	0.3845	0.3845	TRUE	0.128
FBgn0052183	14	148	87	439	276	209	262	190	128	36	30	62	140	237	285	197	475	198	67	37	172.79	117	289	52	0.181	-2.468	-2.985	0.00283579962014258	0.0296162081266138	0.3646	0.8126	0.4264	0.4264	TRUE	0.7611
FBgn0052432	74	1008	594	2737	541	544	579	635	311	17	157	424	955	1479	559	512	1049	662	162	18	597.75	754	696	90	0.13	-2.947	-2.984	0.00284685765302628	0.0296858691677734	0.601	0.7232	0.6184	0.6184	TRUE	0.1491
FBgn0263380	4	140	11	36	80	84	84	12	17	10	9	59	18	19	83	79	152	13	9	10	45.01	26	82	10	0.118	-3.087	-2.984	0.00284891528670967	0.0296858691677734	0.5518	1.1691	0.6275	0.6275	TRUE	0.1079
FBgn0032233	14	166	110	404	135	113	222	110	48	34	30	70	177	218	140	106	402	115	25	35	131.78	124	191	30	0.158	-2.665	-2.983	0.00285843393618084	0.0297401970603995	0.4475	0.8516	0.4922	0.4922	TRUE	0.2916
FBgn0029834	48	370	252	1344	384	275	124	191	128	32	102	156	405	726	397	259	225	199	67	33	256.84	347	270	50	0.186	-2.429	-2.982	0.0028668195410376	0.0298050004503511	0.3577	0.7714	0.4135	0.4135	TRUE	0.2653
FBgn0033476	1313	5187	2068	5946	11762	16047	12348	12435	11858	7805	2790	2181	3326	3213	12154	15094	22380	12966	6184	8065	8835.35	2878	15648	7124	0.455	-1.135	-2.98	0.00288341560853515	0.0299136353624514	0.0566	0.6894	0.0929	0.0929	TRUE	0.4947
FBgn0052423	1697	6508	2281	5041	10077	9604	9336	8332	8658	5359	3606	2736	3668	2724	10413	9034	16921	8688	4515	5537	6784.33	3184	11264	5026	0.446	-1.164	-2.98	0.0028798755226734	0.0299136353624514	0.0642	0.6901	0.0976	0.0976	TRUE	0.9302
FBgn0261461	480	3127	804	2179	1428	1354	924	1360	1862	673	1020	1315	1293	1178	1476	1274	1675	1418	971	695	1231.38	1202	1461	833	0.571	-0.807	-2.98	0.00288376364643448	0.0299136353624514	0.0176	0.7046	0.0461	0.0461	TRUE	0.0792
FBgn0036576	183	1080	120	587	722	908	998	915	784	314	389	454	193	317	746	854	1809	954	409	324	644.96	338	1091	366	0.337	-1.571	-2.979	0.00289546650302437	0.030012498628873	0.1243	0.7206	0.1765	0.1765	TRUE	1.0421
FBgn0027528	301	1339	488	1261	2303	2733	1197	2093	2272	1504	640	563	785	681	2380	2571	2170	2182	1185	1554	1471.02	667	2326	1370	0.588	-0.765	-2.974	0.00293633967084205	0.0303451048855831	0.015	0.7017	0.0418	0.0418	TRUE	0.1075
FBgn0083949	26	305	237	1410	1242	765	1150	575	384	112	55	128	381	762	1283	720	2084	600	200	116	632.95	332	1172	158	0.135	-2.889	-2.974	0.00294265788585845	0.0303649768550457	0.5564	0.7212	0.6012	0.6012	TRUE	0.446
FBgn0039714	581	2311	1607	5619	4050	3458	5533	2391	1165	1426	1235	972	2584	3037	4185	3253	10028	2493	608	1473	2986.76	1957	4990	1040	0.208	-2.262	-2.972	0.00296304559081631	0.0305070051626743	0.3651	0.6942	0.3706	0.3706	TRUE	0.8423
FBgn0037028	239	1252	277	902	947	1007	698	761	1078	189	508	526	445	487	979	947	1265	793	562	195	670.91	492	996	378	0.381	-1.391	-2.97	0.00298211084469459	0.0306804359948959	0.0898	0.7193	0.1388	0.1388	TRUE	0.179
FBgn0039848	1	26	7	46	61	62	34	29	19	11	2	11	11	25	63	58	62	30	10	11	28.37	12	53	10	0.199	-2.329	-2.969	0.00298502459032762	0.0306875630688667	0.1823	1.4521	0.3386	0.3386	TRUE	1.4755
FBgn0051191	3	45	30	152	333	257	272	108	86	44	6	19	48	82	344	242	493	113	45	45	143.74	39	298	45	0.152	-2.721	-2.961	0.00306845977443293	0.0314283978527352	0.4776	0.8379	0.5281	0.5281	TRUE	0.1156
FBgn0263257	159	1629	1156	5527	1561	1332	1550	1512	815	47	338	685	1859	2987	1613	1253	2809	1577	425	49	1359.43	1467	1813	237	0.131	-2.934	-2.96	0.0030762050881897	0.0314447925711756	0.6146	0.7029	0.6272	0.6272	TRUE	0.2597
FBgn0263512	2	28	17	100	158	84	148	9	20	11	4	12	27	54	163	79	268	9	10	11	63.91	24	130	10	0.084	-3.575	-2.96	0.00307688785960986	0.0314447925711756	0.8601	1.0265	0.8842	0.8842	TRUE	0.0678
FBgn0264449	653	3228	474	1878	2014	1465	1436	1332	1650	242	1388	1357	762	1015	2081	1378	2603	1389	861	250	1308.34	1130	1863	556	0.299	-1.744	-2.96	0.00307471110484034	0.0314447925711756	0.1582	0.7035	0.2212	0.2212	TRUE	0.1736
FBgn0037074	995	5058	1295	3965	2793	3122	2261	1913	3062	1339	2114	2127	2083	2143	2886	2937	4098	1995	1597	1384	2336.24	2117	2979	1490	0.501	-0.999	-2.953	0.00314852904789651	0.0320112037194893	0.0368	0.6962	0.0728	0.0728	TRUE	0.1454
FBgn0035715	375	2080	558	1334	5632	7338	1801	5534	3328	2875	797	875	897	721	5820	6902	3264	5770	1736	2971	2975.25	822	5439	2354	0.432	-1.209	-2.952	0.0031609086727879	0.032113437596993	0.0652	0.6942	0.1073	0.1073	TRUE	0.1836
FBgn0030038	1350	8786	1376	5937	4215	3880	3072	3432	4041	2118	2869	3694	2213	3209	4356	3650	5568	3579	2107	2188	3343.19	2996	4288	2148	0.501	-0.997	-2.949	0.00318362917323434	0.0322494166323892	0.038	0.6934	0.0729	0.0729	TRUE	0.3261
FBgn0010583	573	3270	663	2409	2191	1920	1729	1415	2199	724	1218	1375	1066	1302	2264	1806	3134	1475	1147	748	1553.48	1240	2170	948	0.437	-1.194	-2.949	0.00318698367296612	0.0322597460874526	0.0636	0.7009	0.1043	0.1043	TRUE	0.2068
FBgn0002941	6	53	29	144	149	96	181	89	55	30	13	22	47	78	154	90	328	93	29	31	88.43	40	166	30	0.18	-2.475	-2.948	0.00319699164575751	0.032313704147353	0.3631	0.9324	0.4319	0.4319	TRUE	0.5801
FBgn0037153	49	336	245	801	938	801	975	607	189	301	104	141	394	433	969	753	1767	633	99	311	560.47	268	1030	205	0.198	-2.333	-2.946	0.00321730233304079	0.0324622736308411	0.3488	0.7257	0.3989	0.3989	TRUE	0.4
FBgn0039507	379	2266	493	1454	2615	3235	948	2512	2661	1252	805	953	793	786	2702	3043	1718	2619	1388	1294	1610.07	834	2520	1341	0.532	-0.911	-2.946	0.00321799760002833	0.0324622736308411	0.0282	0.7004	0.0607	0.0607	TRUE	0.2814
FBgn0035477	15	172	145	798	610	453	306	118	94	63	32	72	233	431	630	426	555	123	49	65	261.69	192	434	57	0.132	-2.927	-2.935	0.00333747418981403	0.0334643547755155	0.6039	0.7699	0.6271	0.6271	TRUE	0.7149
FBgn0053202	32	202	151	706	313	219	576	108	128	43	68	85	243	382	323	206	1044	113	67	44	257.45	194	422	56	0.132	-2.919	-2.929	0.00340062016820271	0.0339742363442204	0.6033	0.7712	0.6259	0.6259	TRUE	0.8652
FBgn0030505	745	4872	873	3463	3482	4151	3177	3930	4884	1627	1583	2048	1404	1872	3598	3904	5758	4098	2547	1681	2849.39	1727	4340	2114	0.487	-1.037	-2.928	0.00341351605234916	0.0340784330168413	0.0446	0.6946	0.08	0.08	TRUE	0.3911
FBgn0010280	1835	11325	1732	5866	6753	7891	3025	7413	7233	1262	3899	4762	2785	3170	6978	7422	5483	7729	3772	1304	4730.56	3654	6903	2538	0.368	-1.443	-2.926	0.00343174487830296	0.0342025277476722	0.1005	0.6915	0.1555	0.1555	TRUE	0.3397
FBgn0266101	1495	8616	938	3033	10663	12271	3600	11000	7367	552	3177	3623	1508	1639	11019	11542	6525	11470	3842	570	5491.5	2487	10139	2206	0.218	-2.2	-2.925	0.00344907100385088	0.0342847583166962	0.3178	0.6909	0.3622	0.3622	TRUE	0.7168
FBgn0042201	65	742	439	1706	2985	1520	1866	1097	900	19	138	312	706	922	3085	1430	3382	1144	469	20	1160.73	520	2260	244	0.108	-3.207	-2.923	0.00346228617042594	0.0343666724258443	0.7804	0.7056	0.7684	0.7684	TRUE	0.067
FBgn0270928	53	288	296	1051	660	474	524	364	247	119	113	121	476	568	682	446	950	380	129	123	398.67	320	614	126	0.205	-2.286	-2.92	0.00349778887660651	0.034594809526179	0.3397	0.7414	0.3878	0.3878	TRUE	0.2336
FBgn0265104	11	27	16	41	212	146	80	247	67	81	23	11	26	22	219	137	145	258	35	84	96.02	20	190	60	0.31	-1.691	-2.916	0.00354121052474121	0.0349298149345848	0.1324	0.913	0.2044	0.2044	TRUE	0.1016
FBgn0265588	0	0	6	13	6	4	23	21	0	0	0	0	10	7	6	4	42	22	0	0	9.02	4	18	0	0.007	-7.081	-2.916	0.00354177250657547	0.0349298149345848	2.2052	3.0927	2.4212	2.4212	TRUE	0.125
FBgn0000459	19	183	77	213	289	322	210	242	70	128	40	77	124	115	299	303	381	252	37	132	175.95	89	309	84	0.272	-1.879	-2.915	0.0035519439525958	0.0350051423630643	0.1936	0.8103	0.2587	0.2587	TRUE	0.4714
FBgn0041706	5	55	26	166	59	74	38	20	22	2	11	23	42	90	61	70	69	21	11	2	39.91	42	55	6	0.128	-2.971	-2.915	0.00355534022537615	0.0350136392687258	0.4914	1.2308	0.5854	0.5854	TRUE	0.6409
FBgn0011758	3	35	19	71	81	34	67	54	28	13	6	15	31	38	84	32	121	56	15	13	41.15	22	73	14	0.192	-2.378	-2.913	0.00357691673742723	0.035175984740948	0.2781	1.2144	0.3851	0.3851	TRUE	0.0839
FBgn0264087	113	1285	757	2983	2762	2697	1641	3231	1754	187	240	540	1217	1612	2854	2537	2974	3369	915	193	1645.2	902	2934	554	0.189	-2.404	-2.912	0.00359254512461582	0.0353045490660148	0.3968	0.7001	0.4355	0.4355	TRUE	0.5105
FBgn0036411	8	40	13	69	75	28	135	46	10	21	17	17	21	37	78	26	245	48	5	22	51.54	23	99	14	0.134	-2.9	-2.911	0.00360677920845569	0.0354192383249696	0.5227	1.108	0.593	0.593	TRUE	0.5927
FBgn0015296	296	1529	246	789	1276	1489	600	1091	1373	466	629	643	396	426	1319	1401	1087	1138	716	481	823.56	524	1236	598	0.485	-1.045	-2.91	0.00361918502242451	0.0354906170722778	0.0417	0.7133	0.0814	0.0814	TRUE	0.2016
FBgn0000003	4456	7559	3595	9050	1	2	6	4	0	0	9469	3178	5781	4891	1	2	11	4	0	0	2333.78	5830	4	0	0.033	-4.921	-2.907	0.00365072141605212	0.035723808644187	0.3019	0.6962	0.4072	0.4072	TRUE	0.2318
FBgn0037736	27	256	206	813	389	327	528	164	160	56	57	108	331	439	402	308	957	171	83	58	291.45	234	460	70	0.154	-2.698	-2.906	0.00366398127316024	0.0357522805446717	0.5013	0.7614	0.5441	0.5441	TRUE	0.4087
FBgn0085384	41	380	194	680	343	379	285	237	201	100	87	160	312	368	354	356	517	247	105	103	260.91	232	368	104	0.283	-1.823	-2.898	0.00375199862994634	0.0364196193722872	0.1883	0.7701	0.2475	0.2475	TRUE	0.1753
FBgn0043884	7453	31680	6989	22773	15616	15579	10934	17751	19532	3524	15838	13320	11240	12307	16137	14654	19818	18509	10186	3641	13564.96	13176	17280	6914	0.4	-1.321	-2.898	0.0037574969195895	0.0364332175003285	0.0812	0.6885	0.1331	0.1331	TRUE	0.1504
FBgn0029962	9	52	36	120	98	56	217	81	19	33	19	22	58	65	101	53	393	84	10	34	83.94	41	158	22	0.138	-2.854	-2.897	0.0037722980103468	0.0364743468222265	0.5448	0.9455	0.5956	0.5956	TRUE	1.482
FBgn0015609	180	1190	813	3150	2241	1492	2854	1125	666	590	383	500	1307	1702	2316	1403	5173	1173	347	610	1491.46	973	2516	478	0.19	-2.395	-2.894	0.0038004885355464	0.0367212238431081	0.4323	0.7015	0.4374	0.4374	TRUE	0.5811
FBgn0037430	8	129	6	20	32	43	0	44	4	0	17	54	10	11	33	40	0	46	2	0	21.32	23	30	1	0.039	-4.689	-2.892	0.00383102642102164	0.0369387941795227	1.1315	1.7051	1.2423	1.2423	TRUE	1.6437
FBgn0033602	18	77	131	353	227	138	33	304	61	1	38	32	211	191	235	130	60	317	32	1	124.61	118	186	16	0.09	-3.475	-2.89	0.00384761625751949	0.037021249185339	0.8994	0.8611	0.8929	0.8929	TRUE	0.0849
FBgn0026084	1739	6187	596	996	56673	50407	98763	34031	11998	17358	3695	2601	958	538	58563	47413	179005	35484	6257	17935	35245.08	1948	80116	12096	0.151	-2.728	-2.89	0.00385338615807447	0.0370251992671175	0.605	0.6876	0.5706	0.5706	TRUE	0.8933
FBgn0051638	301	1796	300	1091	646	634	761	856	729	342	640	755	482	590	668	596	1379	893	380	353	673.61	617	884	366	0.415	-1.267	-2.89	0.00385706317588409	0.037034775469903	0.0751	0.7192	0.1213	0.1213	TRUE	0.4847
FBgn0013972	29	504	208	1330	478	318	362	294	170	71	62	212	335	719	494	299	656	307	89	73	324.46	332	439	81	0.185	-2.436	-2.889	0.00386254296693721	0.0370616362320635	0.404	0.7538	0.4482	0.4482	TRUE	0.4719
FBgn0259231	8	41	35	158	35	36	77	4	11	0	17	17	56	85	36	34	140	4	6	0	39.54	44	54	3	0.057	-4.127	-2.888	0.00387510031599448	0.0371325877262147	1.1131	1.2359	1.1337	1.1337	TRUE	0.6689
FBgn0037705	550	3217	1298	4567	4099	3246	3627	2662	2397	1636	1169	1353	2087	2468	4236	3053	6574	2776	1250	1690	2665.59	1769	4160	1470	0.353	-1.5	-2.887	0.00388833954225321	0.0372058084870586	0.1311	0.6951	0.1726	0.1726	TRUE	0.3449
FBgn0266356	3	6	14	55	40	50	98	11	9	7	6	3	23	30	41	47	178	11	5	7	35.05	16	69	6	0.086	-3.546	-2.884	0.00392557784293442	0.0374066959005689	0.8139	1.3062	0.8761	0.8761	TRUE	0.4434
FBgn0011706	1	22	7	15	118	96	308	114	29	50	2	9	11	8	122	90	558	119	15	52	98.69	8	222	34	0.149	-2.742	-2.878	0.00400729410327545	0.038054146133991	0.5087	0.9069	0.5643	0.5643	TRUE	3.9884
FBgn0003162	135	716	558	1707	3860	2425	3704	1601	764	1046	287	301	897	923	3989	2281	6713	1669	398	1081	1853.95	602	3663	740	0.202	-2.309	-2.877	0.00401175337723234	0.0380703272068814	0.3719	0.6986	0.4116	0.4116	TRUE	0.132
FBgn0027836	386	2263	825	3481	1710	1786	1043	1695	1450	815	820	951	1327	1881	1767	1680	1890	1767	756	842	1368.28	1245	1776	799	0.45	-1.152	-2.874	0.00404757005165045	0.0382787648211186	0.0632	0.7028	0.1021	0.1021	TRUE	0.5736
FBgn0267390	1390	7069	2387	8831	4644	4255	2873	4436	5418	1582	2954	2972	3839	4773	4799	4002	5207	4625	2826	1635	3763.14	3634	4658	2230	0.479	-1.062	-2.875	0.0040424152782871	0.0382787648211186	0.0491	0.6927	0.0871	0.0871	TRUE	0.3627
FBgn0086778	72	566	401	1776	899	584	1099	549	486	47	153	238	645	960	929	549	1992	572	253	49	634.03	499	1010	151	0.15	-2.739	-2.873	0.00407055828204527	0.0384172840047947	0.562	0.7212	0.5787	0.5787	TRUE	0.484
